id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2213,15793331.0,Ts'ui,571.0,France,Female,35.0,1.0,0.0,1.0,0.0,0.0,57569.8,1.0
2214,15641114.0,Hsiung,681.0,France,Male,27.0,9.0,102585.88,1.0,1.0,0.0,66463.62,0.0
2215,15757981.0,Ch'ien,738.0,France,Male,35.0,6.0,0.0,2.0,1.0,1.0,56793.07,0.0
2216,15609735.0,Chinonyelum,766.0,France,Female,41.0,4.0,0.0,2.0,1.0,0.0,65765.22,0.0
2217,15682211.0,Hs?,555.0,France,Male,33.0,2.0,0.0,2.0,1.0,1.0,123535.18,0.0
2218,15684461.0,T'ien,684.0,France,Female,30.0,2.0,0.0,2.0,1.0,0.0,114066.77,0.0
2219,15605424.0,Ch'ien,688.0,France,Female,34.0,1.0,0.0,2.0,1.0,1.0,69381.05,0.0
2220,15665956.0,Kao,681.0,Germany,Male,35.0,9.0,133889.35,3.0,1.0,0.0,47799.15,1.0
2221,15728005.0,Chukwualuka,660.0,France,Female,57.0,5.0,0.0,3.0,1.0,0.0,94811.85,1.0
2222,15734246.0,Chigbogu,644.0,Spain,Female,50.0,9.0,0.0,1.0,1.0,0.0,141180.66,1.0
2223,15771654.0,Nwokezuike,663.0,France,Female,36.0,2.0,0.0,2.0,1.0,1.0,72927.68,0.0
2224,15673584.0,Chukwuebuka,744.0,France,Female,38.0,6.0,0.0,2.0,1.0,0.0,163558.36,0.0
2225,15581748.0,Hsing,706.0,Germany,Male,37.0,4.0,115725.24,1.0,1.0,0.0,103570.9,0.0
2226,15683560.0,Palerma,639.0,Spain,Female,43.0,3.0,0.0,1.0,0.0,0.0,172601.62,1.0
2227,15682533.0,Chidumaga,627.0,Germany,Male,54.0,4.0,118614.4,1.0,1.0,0.0,144872.79,1.0
2228,15632669.0,Thomson,639.0,Germany,Male,36.0,3.0,128369.75,2.0,1.0,0.0,64421.02,0.0
2229,15673907.0,T'ien,607.0,France,Female,44.0,0.0,0.0,1.0,1.0,0.0,143635.01,1.0
2230,15746012.0,Pinto,605.0,Germany,Male,33.0,6.0,150186.89,1.0,1.0,1.0,173837.54,0.0
2231,15772412.0,Obidimkpa,743.0,Germany,Female,45.0,8.0,126152.84,1.0,1.0,1.0,139431.0,0.0
2232,15694644.0,Ejimofor,694.0,France,Female,40.0,5.0,0.0,2.0,0.0,1.0,180962.32,0.0
2233,15752914.0,Onyemachukwu,657.0,France,Male,40.0,2.0,0.0,1.0,1.0,1.0,157567.37,0.0
2234,15673599.0,Lombardi,692.0,France,Female,36.0,8.0,0.0,1.0,1.0,0.0,126477.42,0.0
2235,15650018.0,Chien,597.0,Germany,Female,29.0,7.0,132351.29,1.0,1.0,1.0,63736.17,0.0
2236,15656319.0,Hsing,678.0,France,Male,38.0,7.0,0.0,2.0,1.0,0.0,149913.84,0.0
2237,15750055.0,Ch'en,603.0,France,Female,30.0,1.0,0.0,2.0,1.0,0.0,79476.63,0.0
2238,15744689.0,Nwabugwu,850.0,France,Female,55.0,9.0,0.0,1.0,0.0,0.0,174918.46,1.0
2239,15793851.0,Chukwueloka,734.0,France,Female,31.0,8.0,0.0,2.0,1.0,1.0,181543.67,0.0
2240,15781409.0,Tsao,673.0,France,Male,31.0,6.0,0.0,1.0,1.0,0.0,52319.26,0.0
2241,15686870.0,Milanesi,651.0,Germany,Male,37.0,4.0,92316.31,1.0,1.0,0.0,115146.4,0.0
2242,15726103.0,Hs?,703.0,Spain,Female,36.0,7.0,0.0,2.0,1.0,1.0,90106.94,0.0
2243,15572093.0,Chin,681.0,France,Male,34.0,1.0,0.0,2.0,1.0,0.0,44251.33,0.0
2244,15790599.0,Hs?,619.0,France,Female,33.0,8.0,0.0,3.0,1.0,0.0,100862.54,1.0
2245,15617486.0,Walker,681.0,France,Male,46.0,4.0,131244.65,2.0,0.0,0.0,180934.67,0.0
2246,15686835.0,Pinto,705.0,France,Male,38.0,0.0,83347.25,1.0,1.0,1.0,182735.14,0.0
2247,15585350.0,Yuryeva,705.0,France,Female,43.0,1.0,0.0,1.0,1.0,1.0,97908.01,1.0
2248,15731543.0,Ch'ien,584.0,France,Female,32.0,9.0,0.0,2.0,1.0,1.0,87067.73,0.0
2249,15682585.0,Chiang,653.0,Spain,Male,41.0,3.0,0.0,2.0,1.0,1.0,196257.67,0.0
2250,15586931.0,Ugochukwu,648.0,France,Female,39.0,9.0,0.0,2.0,0.0,0.0,152567.75,0.0
2251,15654067.0,Ch'ien,603.0,France,Female,38.0,4.0,0.0,2.0,0.0,1.0,141946.92,0.0
2252,15684173.0,Brierly,707.0,France,Female,36.0,6.0,0.0,2.0,1.0,0.0,145560.42,0.0
2253,15807900.0,O'Brien,683.0,France,Female,51.0,5.0,0.0,1.0,1.0,0.0,172668.39,1.0
2254,15668575.0,Mazzi,705.0,France,Male,27.0,4.0,162448.69,2.0,1.0,0.0,109742.55,0.0
2255,15643630.0,Nkemjika,481.0,France,Male,30.0,10.0,0.0,2.0,0.0,0.0,132034.13,0.0
2256,15658435.0,Pisano,646.0,Germany,Female,31.0,8.0,131040.24,2.0,0.0,0.0,182775.08,0.0
2257,15764033.0,Hs?,671.0,Spain,Male,33.0,3.0,157791.06,2.0,1.0,1.0,131736.27,0.0
2258,15699446.0,Ts'ui,714.0,Germany,Female,22.0,8.0,117850.79,1.0,1.0,0.0,199805.63,1.0
2259,15673877.0,K?,696.0,France,Female,27.0,3.0,0.0,2.0,1.0,0.0,166694.93,0.0
2260,15742418.0,Kao,592.0,France,Male,23.0,4.0,0.0,2.0,1.0,1.0,47911.04,0.0
2261,15659428.0,Li,681.0,France,Male,33.0,2.0,0.0,1.0,0.0,1.0,91830.75,0.0
2262,15604345.0,Lombardi,776.0,France,Male,32.0,9.0,137145.12,1.0,1.0,0.0,68815.05,0.0
2263,15647975.0,McIntyre,649.0,France,Female,33.0,9.0,103873.39,3.0,0.0,0.0,156774.75,1.0
2264,15650442.0,Chukwuebuka,847.0,France,Male,29.0,6.0,0.0,2.0,1.0,1.0,129984.2,0.0
2265,15609913.0,Chidiebere,605.0,France,Female,33.0,1.0,0.0,2.0,0.0,0.0,132973.21,0.0
2266,15716082.0,Nwachukwu,653.0,France,Female,32.0,10.0,0.0,2.0,1.0,1.0,182059.28,0.0
2267,15577515.0,Whitehouse,714.0,Germany,Female,32.0,8.0,147910.3,2.0,1.0,1.0,162599.51,0.0
2268,15742632.0,Iweobiegbunam,468.0,France,Female,34.0,3.0,0.0,2.0,1.0,1.0,100601.73,0.0
2269,15721460.0,Ejimofor,633.0,Germany,Male,34.0,8.0,131647.01,1.0,1.0,0.0,65816.53,0.0
2270,15693902.0,Chukwudi,678.0,Spain,Female,48.0,8.0,137852.96,1.0,1.0,1.0,144880.81,0.0
2271,15721730.0,Chukwukadibia,651.0,France,Male,39.0,3.0,0.0,1.0,0.0,0.0,187915.7,0.0
2272,15674811.0,Macleod,656.0,France,Female,39.0,3.0,0.0,2.0,1.0,1.0,157932.75,0.0
2273,15667938.0,Trevisano,727.0,France,Female,47.0,2.0,0.0,1.0,1.0,0.0,82815.93,1.0
2274,15631189.0,Ch'ang,637.0,France,Male,22.0,7.0,0.0,1.0,1.0,1.0,123882.73,0.0
2275,15591036.0,Hsueh,616.0,Spain,Male,36.0,4.0,0.0,2.0,1.0,1.0,151460.86,0.0
2276,15756026.0,Miah,662.0,France,Female,43.0,6.0,0.0,2.0,1.0,0.0,115789.25,0.0
2277,15724307.0,T'ien,572.0,France,Female,33.0,7.0,0.0,2.0,1.0,1.0,130726.96,0.0
2278,15659807.0,Teng,667.0,France,Male,50.0,5.0,0.0,2.0,1.0,1.0,171706.66,0.0
2279,15739592.0,Hsia,576.0,Germany,Male,47.0,9.0,136082.0,1.0,1.0,0.0,153831.6,1.0
2280,15617454.0,Tien,543.0,Spain,Male,40.0,4.0,141334.98,1.0,1.0,0.0,75969.19,0.0
2281,15572428.0,Tsao,773.0,France,Female,38.0,3.0,0.0,2.0,0.0,0.0,134901.58,0.0
2282,15709016.0,Chukwualuka,729.0,France,Male,37.0,3.0,0.0,2.0,1.0,1.0,123954.15,0.0
2283,15603088.0,Chinedum,584.0,France,Female,31.0,6.0,92398.08,1.0,1.0,0.0,46811.77,0.0
2284,15654901.0,Hsia,573.0,France,Female,23.0,2.0,0.0,2.0,1.0,0.0,89593.26,0.0
2285,15757931.0,Trentino,719.0,Spain,Male,38.0,4.0,0.0,2.0,1.0,1.0,180712.28,0.0
2286,15583718.0,Hsiao,656.0,Germany,Male,39.0,4.0,115930.87,1.0,1.0,1.0,60536.56,0.0
2287,15746065.0,Ch'ang,632.0,France,Male,28.0,5.0,0.0,2.0,1.0,1.0,137961.41,0.0
2288,15676810.0,Hao,709.0,France,Female,40.0,5.0,0.0,2.0,1.0,0.0,143680.69,0.0
2289,15655574.0,Ch'iu,619.0,France,Male,39.0,6.0,0.0,2.0,1.0,1.0,169915.02,0.0
2290,15724679.0,Palerma,554.0,France,Female,49.0,7.0,0.0,1.0,1.0,0.0,72350.47,1.0
2291,15697042.0,Chiekwugo,570.0,Germany,Male,52.0,7.0,133868.21,1.0,1.0,0.0,153036.72,1.0
2292,15651052.0,Scott,549.0,Germany,Male,35.0,0.0,97266.1,2.0,0.0,0.0,80428.42,0.0
2293,15674928.0,Nkemjika,755.0,Spain,Male,38.0,4.0,97544.29,1.0,0.0,0.0,94978.1,1.0
2294,15659710.0,T'an,616.0,Spain,Female,31.0,0.0,122277.87,1.0,1.0,1.0,139431.0,0.0
2295,15679810.0,Ukaegbunam,595.0,Spain,Female,28.0,2.0,177728.55,1.0,1.0,1.0,162763.01,0.0
2296,15714493.0,Naylor,622.0,France,Female,37.0,3.0,0.0,2.0,1.0,0.0,182775.08,0.0
2297,15702300.0,Onwumelu,705.0,France,Female,47.0,3.0,93920.47,2.0,1.0,0.0,124737.56,0.0
2298,15809822.0,Babbage,681.0,France,Male,29.0,6.0,0.0,2.0,1.0,1.0,156036.19,0.0
2299,15591942.0,Ch'iu,603.0,France,Male,33.0,3.0,0.0,2.0,1.0,0.0,102021.39,0.0
2300,15760849.0,Whitehead,509.0,France,Female,45.0,6.0,105770.7,1.0,1.0,0.0,53477.76,0.0
2301,15793897.0,Macleod,749.0,Spain,Male,37.0,7.0,0.0,2.0,1.0,0.0,155711.64,0.0
2302,15672598.0,K?,695.0,Spain,Female,40.0,0.0,0.0,1.0,0.0,1.0,96687.25,1.0
2303,15650437.0,Lo,577.0,Germany,Female,37.0,1.0,125827.43,1.0,1.0,0.0,113089.43,1.0
2304,15750104.0,Maclean,746.0,Spain,Male,31.0,1.0,148962.76,1.0,1.0,1.0,64448.36,0.0
2305,15795519.0,Cremonesi,584.0,France,Female,31.0,6.0,0.0,2.0,1.0,1.0,48217.97,0.0
2306,15618363.0,Chigozie,593.0,France,Male,38.0,1.0,0.0,2.0,0.0,0.0,102908.91,0.0
2307,15643439.0,Ch'en,461.0,Spain,Female,35.0,2.0,0.0,2.0,1.0,1.0,142538.31,0.0
2308,15636590.0,Onyemauchechukwu,579.0,France,Female,36.0,7.0,0.0,2.0,0.0,1.0,126517.97,0.0
2309,15651301.0,Chiang,635.0,Spain,Male,43.0,9.0,0.0,2.0,0.0,1.0,132436.71,0.0
2310,15772601.0,Y?an,664.0,France,Female,35.0,6.0,76322.69,2.0,0.0,1.0,113581.85,0.0
2311,15687765.0,Nock,594.0,Spain,Male,37.0,5.0,0.0,2.0,1.0,0.0,175025.27,1.0
2312,15662976.0,Chidi,554.0,Spain,Female,45.0,9.0,0.0,1.0,1.0,0.0,177028.0,1.0
2313,15811200.0,Lucciano,645.0,Spain,Male,38.0,8.0,98955.87,1.0,0.0,1.0,169921.11,0.0
2314,15799815.0,Ndubueze,710.0,France,Male,40.0,7.0,0.0,2.0,1.0,0.0,180829.99,0.0
2315,15577700.0,Lai,686.0,France,Female,40.0,3.0,0.0,2.0,1.0,1.0,142377.69,0.0
2316,15722122.0,Chukwubuikem,691.0,Germany,Male,29.0,6.0,79523.17,2.0,0.0,1.0,152790.96,0.0
2317,15571221.0,Y?,708.0,Spain,Female,34.0,1.0,0.0,2.0,0.0,1.0,121151.1,0.0
2318,15754574.0,K'ung,593.0,France,Male,25.0,8.0,0.0,2.0,1.0,0.0,119882.7,0.0
2319,15741180.0,Chukwualuka,850.0,Spain,Male,35.0,7.0,0.0,2.0,1.0,1.0,155711.64,0.0
2320,15809837.0,Ch'eng,614.0,Germany,Male,29.0,6.0,105701.91,2.0,1.0,0.0,44904.26,0.0
2321,15613180.0,Tien,721.0,Germany,Male,52.0,3.0,122029.15,1.0,1.0,0.0,75884.65,1.0
2322,15732235.0,Calabresi,753.0,France,Male,37.0,10.0,0.0,2.0,1.0,0.0,54924.51,0.0
2323,15725302.0,Manna,691.0,Germany,Male,36.0,8.0,121453.63,2.0,1.0,0.0,68860.3,0.0
2324,15683955.0,Ts'ai,641.0,Spain,Male,46.0,3.0,113877.23,2.0,1.0,1.0,124052.97,0.0
2325,15721024.0,Folliero,850.0,Spain,Female,28.0,10.0,0.0,1.0,1.0,0.0,179436.6,1.0
2326,15778190.0,K'ung,716.0,France,Female,38.0,2.0,0.0,1.0,0.0,0.0,103799.77,0.0
2327,15779523.0,Fiorentino,516.0,Germany,Male,34.0,3.0,151859.12,2.0,1.0,1.0,180344.69,0.0
2328,15725776.0,Tung,624.0,France,Male,40.0,9.0,0.0,3.0,0.0,0.0,105886.85,1.0
2329,15792232.0,De Salis,675.0,France,Male,33.0,8.0,0.0,2.0,1.0,1.0,151325.24,0.0
2330,15655298.0,Illingworth,631.0,France,Male,43.0,1.0,0.0,2.0,1.0,1.0,61936.1,0.0
2331,15603674.0,Ibeamaka,671.0,France,Female,44.0,1.0,0.0,2.0,1.0,1.0,162683.06,0.0
2332,15606436.0,Ch'in,562.0,Spain,Male,32.0,5.0,0.0,2.0,1.0,0.0,19150.14,0.0
2333,15672574.0,Uspenskaya,596.0,Spain,Female,38.0,4.0,0.0,1.0,1.0,1.0,111558.7,1.0
2334,15809872.0,Chukwudi,597.0,France,Female,46.0,3.0,0.0,1.0,1.0,1.0,187900.46,1.0
2335,15786463.0,Chukwudi,673.0,Germany,Male,36.0,2.0,122552.34,1.0,1.0,1.0,165035.17,0.0
2336,15714586.0,Pirozzi,633.0,Spain,Male,34.0,0.0,0.0,2.0,1.0,0.0,129964.94,0.0
2337,15702741.0,Aitken,721.0,France,Female,47.0,9.0,0.0,2.0,1.0,0.0,156792.89,0.0
2338,15655875.0,Padovesi,596.0,Spain,Male,37.0,1.0,0.0,2.0,1.0,1.0,174094.24,0.0
2339,15644400.0,Wei,769.0,France,Male,66.0,6.0,0.0,1.0,1.0,1.0,90537.47,0.0
2340,15702789.0,Chukwudi,698.0,Spain,Male,38.0,9.0,0.0,2.0,0.0,1.0,138775.69,0.0
2341,15768342.0,Ch'ang,742.0,France,Female,38.0,9.0,0.0,1.0,1.0,0.0,62851.6,1.0
2342,15582910.0,Maclean,727.0,France,Female,31.0,0.0,125801.03,1.0,1.0,1.0,94774.12,0.0
2343,15772892.0,Nnachetam,681.0,Germany,Female,40.0,1.0,121537.71,1.0,1.0,0.0,170886.17,1.0
2344,15641691.0,Li Fonti,750.0,France,Male,42.0,7.0,0.0,1.0,1.0,0.0,103832.58,0.0
2345,15723008.0,Fanucci,657.0,France,Male,32.0,1.0,0.0,2.0,1.0,1.0,75825.57,0.0
2346,15649418.0,Cremonesi,636.0,Germany,Male,45.0,10.0,101198.01,1.0,1.0,0.0,145551.6,1.0
2347,15585041.0,Manna,603.0,France,Female,29.0,4.0,0.0,1.0,1.0,1.0,177065.24,0.0
2348,15771059.0,Nworie,758.0,Germany,Female,35.0,7.0,132670.53,2.0,0.0,1.0,177607.77,0.0
2349,15603554.0,Hsieh,662.0,Germany,Male,38.0,7.0,128362.59,1.0,0.0,0.0,193502.9,0.0
2350,15643824.0,Chinwendu,748.0,France,Male,38.0,6.0,0.0,2.0,1.0,1.0,141896.74,0.0
2351,15739271.0,Ch'in,712.0,Spain,Male,31.0,3.0,0.0,2.0,1.0,1.0,94440.2,0.0
2352,15612103.0,Olisaemeka,718.0,France,Female,50.0,10.0,0.0,1.0,1.0,1.0,169915.02,1.0
2353,15665629.0,P'eng,716.0,France,Female,39.0,3.0,0.0,1.0,1.0,0.0,122996.76,0.0
2354,15641877.0,Baryshnikov,627.0,Spain,Male,43.0,4.0,0.0,2.0,1.0,1.0,103914.4,0.0
2355,15788068.0,Ch'en,713.0,France,Female,26.0,3.0,89926.36,1.0,1.0,1.0,71179.31,0.0
2356,15668894.0,Manna,584.0,Spain,Female,40.0,6.0,0.0,2.0,1.0,0.0,160589.19,0.0
2357,15586974.0,Yobanna,581.0,Germany,Male,34.0,3.0,136855.24,2.0,1.0,0.0,146511.2,0.0
2358,15711015.0,Obiajulu,644.0,France,Male,35.0,8.0,0.0,2.0,1.0,1.0,181490.42,0.0
2359,15635141.0,Hsueh,692.0,Spain,Male,33.0,6.0,91843.15,1.0,1.0,1.0,95794.98,0.0
2360,15628308.0,Onyemauchechukwu,754.0,Spain,Female,57.0,4.0,0.0,2.0,1.0,1.0,90977.48,0.0
2361,15643908.0,P'an,752.0,France,Male,40.0,5.0,131354.25,1.0,1.0,1.0,3086.89,0.0
2362,15677906.0,Hsueh,537.0,Germany,Male,51.0,5.0,116922.25,3.0,0.0,0.0,58840.83,1.0
2363,15640260.0,Hs?,653.0,Germany,Female,31.0,3.0,119540.15,1.0,0.0,1.0,16081.62,0.0
2364,15595883.0,Tien,508.0,Spain,Male,35.0,4.0,0.0,2.0,1.0,0.0,40318.33,0.0
2365,15579891.0,De Luca,663.0,Spain,Male,63.0,1.0,0.0,1.0,0.0,1.0,166520.96,1.0
2366,15716041.0,Genovese,666.0,France,Male,37.0,9.0,0.0,2.0,1.0,0.0,138527.56,0.0
2367,15667521.0,Nnaife,573.0,France,Male,36.0,3.0,0.0,2.0,1.0,1.0,55868.97,0.0
2368,15624072.0,H?,777.0,France,Female,36.0,6.0,0.0,2.0,1.0,1.0,151411.5,0.0
2369,15775886.0,Fanucci,727.0,France,Male,41.0,3.0,0.0,2.0,1.0,1.0,141180.66,0.0
2370,15684958.0,Cawood,643.0,France,Female,45.0,2.0,0.0,1.0,1.0,1.0,76544.9,1.0
2371,15746490.0,McIntyre,713.0,Germany,Female,44.0,7.0,127847.86,2.0,1.0,1.0,161637.15,0.0
2372,15676521.0,Ebelechukwu,584.0,Germany,Female,42.0,1.0,115988.86,1.0,1.0,1.0,108876.75,0.0
2373,15748352.0,Mazzanti,645.0,France,Female,42.0,1.0,0.0,1.0,1.0,0.0,159718.17,1.0
2374,15776936.0,Ch'en,673.0,France,Male,37.0,2.0,0.0,1.0,1.0,0.0,159800.16,0.0
2375,15752294.0,K'ung,767.0,Spain,Female,55.0,4.0,0.0,2.0,1.0,1.0,136983.77,0.0
2376,15739123.0,P'eng,729.0,France,Male,34.0,8.0,0.0,1.0,1.0,0.0,145562.4,0.0
2377,15773949.0,Hargreaves,607.0,France,Female,32.0,8.0,86055.17,1.0,0.0,1.0,55868.91,0.0
2378,15747345.0,Tretiakova,682.0,France,Male,39.0,2.0,0.0,2.0,0.0,1.0,62944.75,0.0
2379,15576094.0,Zito,588.0,Spain,Female,32.0,1.0,0.0,2.0,1.0,0.0,142516.35,0.0
2380,15752801.0,Li Fonti,688.0,Germany,Male,39.0,8.0,51582.5,1.0,0.0,0.0,163714.92,0.0
2381,15665062.0,Hsia,632.0,France,Female,33.0,5.0,0.0,1.0,0.0,1.0,75562.88,0.0
2382,15723064.0,Milanesi,597.0,France,Male,43.0,6.0,0.0,2.0,1.0,0.0,143096.49,0.0
2383,15795511.0,Wang,602.0,France,Female,28.0,5.0,0.0,2.0,1.0,1.0,156593.09,0.0
2384,15572762.0,P'eng,636.0,Spain,Male,34.0,6.0,0.0,2.0,1.0,1.0,133593.24,0.0
2385,15613180.0,Onwudiwe,667.0,Germany,Male,27.0,1.0,99836.68,2.0,0.0,1.0,62368.33,0.0
2386,15768474.0,Chu,730.0,Spain,Male,41.0,1.0,0.0,1.0,1.0,1.0,140941.47,1.0
2387,15686964.0,Sagese,741.0,Germany,Female,38.0,5.0,152880.97,2.0,1.0,1.0,58855.85,0.0
2388,15720702.0,Ch'ien,586.0,France,Male,36.0,6.0,0.0,2.0,0.0,0.0,86490.09,0.0
2389,15578980.0,Shen,662.0,France,Male,28.0,6.0,79896.0,1.0,1.0,0.0,151411.4,1.0
2390,15653857.0,Zaytseva,587.0,France,Female,39.0,9.0,0.0,2.0,1.0,0.0,87067.73,0.0
2391,15687913.0,Hsing,751.0,France,Female,31.0,7.0,0.0,2.0,1.0,1.0,144532.96,0.0
2392,15681180.0,Chuang,663.0,Spain,Male,46.0,4.0,0.0,2.0,1.0,0.0,89566.64,0.0
2393,15772262.0,Chinwendu,622.0,France,Male,34.0,8.0,0.0,2.0,1.0,1.0,67734.79,0.0
2394,15591577.0,Brown,633.0,France,Male,58.0,7.0,0.0,2.0,0.0,0.0,116548.02,0.0
2395,15760662.0,Chukwufumnanya,729.0,France,Male,41.0,6.0,0.0,2.0,0.0,1.0,126540.08,0.0
2396,15791326.0,Biryukov,707.0,France,Female,25.0,2.0,0.0,2.0,1.0,0.0,83910.4,0.0
2397,15609510.0,DeRose,640.0,Spain,Female,47.0,6.0,0.0,1.0,0.0,1.0,139024.31,1.0
2398,15652289.0,Ch'iu,637.0,Spain,Male,35.0,1.0,0.0,1.0,0.0,1.0,181430.91,0.0
2399,15733705.0,P'an,716.0,France,Female,41.0,8.0,0.0,2.0,1.0,1.0,66926.83,0.0
2400,15691803.0,Lai,744.0,Germany,Male,55.0,9.0,128940.36,1.0,0.0,0.0,184842.21,1.0
2401,15792467.0,Kao,825.0,Spain,Male,44.0,5.0,0.0,2.0,0.0,1.0,121747.96,0.0
2402,15761047.0,Ch'ien,634.0,Spain,Male,30.0,9.0,137794.18,1.0,1.0,0.0,179012.2,0.0
2403,15595728.0,K'ung,686.0,Spain,Male,33.0,8.0,83717.41,1.0,0.0,1.0,53817.23,0.0
2404,15646535.0,O'Toole,773.0,France,Female,51.0,4.0,172463.45,1.0,0.0,1.0,167984.61,0.0
2405,15748673.0,Uspensky,705.0,France,Male,27.0,5.0,0.0,2.0,1.0,0.0,91561.91,0.0
2406,15710365.0,Dore,726.0,France,Female,34.0,4.0,0.0,2.0,1.0,1.0,148811.72,0.0
2407,15777033.0,Calabresi,641.0,Spain,Female,58.0,9.0,122340.38,1.0,1.0,1.0,48486.25,1.0
2408,15654870.0,Chu,695.0,Germany,Female,51.0,2.0,141665.63,1.0,1.0,0.0,132973.21,1.0
2409,15807008.0,Onwuamaeze,823.0,France,Female,33.0,1.0,99705.82,1.0,0.0,0.0,134460.98,0.0
2410,15662232.0,Tien,608.0,France,Female,40.0,5.0,135871.5,1.0,0.0,0.0,144880.34,1.0
2411,15722533.0,Ts'ui,637.0,Spain,Male,35.0,4.0,0.0,1.0,1.0,0.0,179445.24,0.0
2412,15793896.0,Lai,559.0,France,Male,33.0,1.0,174937.64,1.0,1.0,1.0,96660.76,0.0
2413,15684925.0,Ch'ien,645.0,France,Male,42.0,6.0,0.0,2.0,1.0,1.0,142400.27,0.0
2414,15582944.0,Lai,656.0,France,Male,28.0,8.0,0.0,2.0,1.0,1.0,176843.53,0.0
2415,15718789.0,Ebelegbulam,659.0,France,Male,35.0,5.0,0.0,1.0,0.0,1.0,145789.71,0.0
2416,15642570.0,Kumm,677.0,France,Female,41.0,9.0,0.0,2.0,1.0,0.0,151902.78,0.0
2417,15778142.0,Yobachukwu,628.0,Germany,Male,43.0,5.0,116968.91,1.0,0.0,0.0,182262.66,1.0
2418,15803801.0,Cattaneo,682.0,France,Male,49.0,6.0,106070.89,2.0,1.0,0.0,181430.91,0.0
2419,15806945.0,H?,556.0,Germany,Male,53.0,6.0,115049.4,1.0,0.0,0.0,168034.9,1.0
2420,15574830.0,Brown,656.0,France,Male,32.0,9.0,0.0,2.0,1.0,0.0,51820.87,0.0
2421,15603749.0,Mazzanti,614.0,Germany,Male,45.0,1.0,127837.54,2.0,1.0,0.0,111342.66,0.0
2422,15782758.0,Onwumelu,707.0,France,Male,37.0,5.0,123345.65,1.0,1.0,0.0,129964.94,0.0
2423,15592999.0,Okwudilichukwu,669.0,France,Male,24.0,8.0,0.0,2.0,1.0,1.0,170893.85,0.0
2424,15723689.0,Chifley,645.0,France,Male,29.0,7.0,0.0,1.0,1.0,1.0,168034.9,0.0
2425,15578908.0,Folliero,539.0,France,Male,32.0,5.0,0.0,2.0,1.0,0.0,151883.82,0.0
2426,15751032.0,Zaytseva,683.0,France,Male,38.0,1.0,0.0,2.0,1.0,1.0,119882.86,0.0
2427,15766358.0,H?,616.0,Germany,Female,52.0,2.0,114347.85,2.0,0.0,1.0,122547.58,1.0
2428,15726267.0,Walker,684.0,Germany,Female,46.0,1.0,85982.07,2.0,0.0,0.0,156048.64,0.0
2429,15733429.0,Uvarova,850.0,Spain,Female,36.0,4.0,127655.22,1.0,0.0,1.0,155700.15,0.0
2430,15809847.0,Tsao,712.0,France,Male,48.0,7.0,0.0,2.0,1.0,0.0,122964.18,0.0
2431,15662263.0,Dickson,577.0,France,Male,44.0,2.0,0.0,2.0,1.0,1.0,183572.39,0.0
2432,15620276.0,Kumm,748.0,Spain,Male,54.0,9.0,0.0,1.0,1.0,0.0,120821.16,1.0
2433,15757628.0,Martin,562.0,France,Female,26.0,8.0,0.0,1.0,0.0,1.0,130132.41,0.0
2434,15602934.0,Onyemauchechukwu,677.0,France,Male,28.0,9.0,0.0,2.0,0.0,1.0,129890.94,0.0
2435,15626882.0,Rios,545.0,Spain,Female,37.0,7.0,0.0,2.0,1.0,1.0,121894.31,0.0
2436,15780144.0,Nnamutaezinwa,624.0,Spain,Female,40.0,3.0,0.0,1.0,1.0,0.0,124749.08,0.0
2437,15642063.0,Milanesi,545.0,France,Male,37.0,7.0,106070.53,1.0,1.0,0.0,62905.51,0.0
2438,15658670.0,Frolova,634.0,Spain,Male,29.0,3.0,0.0,2.0,1.0,1.0,124586.64,0.0
2439,15743545.0,Chidimma,554.0,Spain,Male,33.0,7.0,140197.18,1.0,1.0,1.0,94738.54,0.0
2440,15614361.0,Nnaife,667.0,France,Male,42.0,3.0,0.0,2.0,1.0,0.0,35113.08,0.0
2441,15754578.0,Wright,683.0,France,Female,39.0,7.0,0.0,2.0,1.0,0.0,182531.74,0.0
2442,15663438.0,Nwankwo,582.0,France,Male,55.0,2.0,0.0,3.0,0.0,0.0,163989.66,1.0
2443,15715643.0,Shen,605.0,France,Female,34.0,4.0,0.0,2.0,1.0,0.0,131736.73,0.0
2444,15692226.0,Chia,516.0,Spain,Male,59.0,9.0,0.0,1.0,1.0,0.0,104435.97,1.0
2445,15752041.0,Trevisani,583.0,France,Female,37.0,6.0,152322.61,1.0,0.0,1.0,43852.05,0.0
2446,15573971.0,Kao,645.0,France,Male,38.0,4.0,0.0,1.0,0.0,1.0,113089.43,0.0
2447,15771748.0,O'Loghlen,667.0,Spain,Male,35.0,9.0,0.0,2.0,1.0,0.0,158023.3,0.0
2448,15662067.0,Lo Duca,714.0,France,Female,29.0,4.0,0.0,2.0,1.0,0.0,94949.84,0.0
2449,15802088.0,Chukwuemeka,588.0,Germany,Male,27.0,8.0,161588.89,1.0,1.0,1.0,106977.53,0.0
2450,15582892.0,Chinwemma,703.0,France,Female,27.0,2.0,0.0,2.0,1.0,1.0,176883.42,0.0
2451,15614187.0,Onyekachi,603.0,France,Female,30.0,6.0,0.0,1.0,1.0,1.0,153747.73,0.0
